nm	mua[cm-1]	mua_std[cm-1]
2384		
2386		
2388		
2390	27.72588722239781	8.677152110571763
2392		
2394		
2396		
2398		
2400		
2402		
2404		
2406		
2408		
2410		
2412		
2414		
2416		
2418		
2420		
2422		
2424		
2426		
2428		
2430		
2432		
2434		
2436		
2438		
2440		
2442		
2444		
2446		
2448		
2450		
2452		
2454		
2456		
2458		
2460		
2462		
2464		
2466		
2468		
2470		
2472		
2474		
2476		
2478		
2480		
2482		
2484		
2486		
2488		
2490		
2492		
2494		
2496		
2498		
2500		
